Aparecio,Complexion,Estado,Mes,Descripcion,Edad,Estatura,Sexo
0,NO ESPECIFICADO,JALISCO,7,1,34,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,7,0,51,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,7,0,31,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,7,0,44,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,7,0,44,NO ESPECIFICADO,MUJER
0,Robusta,TAMAULIPAS,7,1,27,NO ESPECIFICADO,HOMBRE
0,Robusta,SONORA,7,1,39,1.75,HOMBRE
0,Mediana,SINALOA,7,0,34,1.7,HOMBRE
0,Delgada,SINALOA,7,0,17,1.7,MUJER
0,Delgada,TAMAULIPAS,7,1,34,1.73,HOMBRE
0,Mediana,ESTADO DE MEXICO,7,1,27,1.52,MUJER
0,Delgada,ESTADO DE MEXICO,7,1,17,1.6,MUJER
0,Mediana,TAMAULIPAS,7,1,28,1.7,MUJER
0,Delgada,BAJA CALIFORNIA,7,0,15,1.74,HOMBRE
0,Delgada,JALISCO,7,1,20,1.7,HOMBRE
0,Delgada,ESTADO DE MEXICO,7,1,5,1.05,MUJER
0,Robusta,TAMAULIPAS,7,0,6,NO ESPECIFICADO,MUJER
0,Delgada,TAMAULIPAS,7,0,3,NO ESPECIFICADO,HOMBRE
0,Delgada,TAMAULIPAS,7,1,25,1.75,HOMBRE
0,Delgada,JALISCO,7,0,28,1.72,HOMBRE
0,Delgada,JALISCO,7,1,32,1.55,MUJER
0,Delgada,SINALOA,7,0,21,1.73,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,7,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,Delgada,ESTADO DE MEXICO,7,1,24,1.6,MUJER
0,Robusta,ESTADO DE MEXICO,7,0,45,1.7,HOMBRE
0,Delgada,ESTADO DE MEXICO,7,0,72,1.65,HOMBRE
1,Delgada,GUERRERO,7,1,39,1.63,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,7,0,31,NO ESPECIFICADO,HOMBRE
0,Delgada,CHIHUAHUA,7,0,44,1.75,HOMBRE
0,Mediana,ESTADO DE MEXICO,7,0,17,1.5,MUJER
0,Delgada,JALISCO,7,1,20,1.5,HOMBRE
0,Delgada,ESTADO DE MEXICO,7,0,23,1.73,HOMBRE
0,Delgada,JALISCO,7,1,22,NO ESPECIFICADO,HOMBRE
1,Delgada,SINALOA,7,0,77,1.5,MUJER
0,Delgada,SINALOA,7,1,46,1.78,HOMBRE
0,Delgada,PUEBLA,7,0,15,1.58,MUJER
0,Mediana,PUEBLA,7,1,25,1.54,HOMBRE
0,Mediana,CHIHUAHUA,7,0,23,1.65,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,7,0,26,NO ESPECIFICADO,HOMBRE
0,Delgada,ESTADO DE MEXICO,7,1,22,1.7,HOMBRE
1,Robusta,ZACATECAS,7,1,28,1.7,HOMBRE
0,Mediana,ZACATECAS,7,1,31,1.73,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,7,0,14,NO ESPECIFICADO,MUJER
1,Delgada,QUERETARO,7,1,16,1.5,MUJER
0,NO ESPECIFICADO,NUEVO LEON,7,0,15,NO ESPECIFICADO,MUJER
0,NO ESPECIFICADO,NUEVO LEON,7,0,16,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,GUANAJUATO,7,0,23,NO ESPECIFICADO,MUJER
0,NO ESPECIFICADO,GUANAJUATO,7,0,NO ESPECIFICADO,NO ESPECIFICADO,MUJER
0,NO ESPECIFICADO,GUANAJUATO,7,0,19,NO ESPECIFICADO,HOMBRE
0,Robusta,BAJA CALIFORNIA,8,0,24,1.83,HOMBRE
0,Delgada,ESTADO DE MEXICO,8,1,8,1.2,HOMBRE
0,Mediana,CHIHUAHUA,8,0,68,1.65,HOMBRE
0,Robusta,MICHOACAN,8,0,48,1.7,HOMBRE
0,Robusta,ESTADO DE MEXICO,8,1,29,1.7,HOMBRE
0,NO ESPECIFICADO,SONORA,8,1,28,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,SONORA,8,1,40,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,CIUDAD DE MEXICO,8,0,49,NO ESPECIFICADO,MUJER
0,Mediana,NUEVO LEON,8,0,24,NO ESPECIFICADO,HOMBRE
0,Robusta,TAMAULIPAS,8,0,23,NO ESPECIFICADO,HOMBRE
0,Mediana,JALISCO,8,1,27,1.65,HOMBRE
0,Delgada,JALISCO,8,0,33,1.65,HOMBRE
0,Robusta,TAMAULIPAS,8,1,23,1.76,HOMBRE
0,Delgada,TAMAULIPAS,8,1,18,NO ESPECIFICADO,HOMBRE
0,Robusta,TAMAULIPAS,8,0,44,1.65,HOMBRE
0,Robusta,TAMAULIPAS,8,0,37,1.68,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,8,0,41,NO ESPECIFICADO,HOMBRE
0,Robusta,TAMAULIPAS,8,0,44,1.65,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,8,0,25,NO ESPECIFICADO,HOMBRE
0,Robusta,TAMAULIPAS,8,1,NO ESPECIFICADO,1.6,HOMBRE
0,Delgada,TAMAULIPAS,8,0,58,1.7,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,8,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,Robusta,NUEVO LEON,8,0,41,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,DURANGO,8,0,49,1.75,HOMBRE
0,NO ESPECIFICADO,SINALOA,8,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,Mediana,CIUDAD DE MEXICO,8,1,33,1.92,HOMBRE
0,Delgada,TAMAULIPAS,8,0,27,NO ESPECIFICADO,HOMBRE
0,Robusta,TAMAULIPAS,8,1,43,1.7,HOMBRE
0,Robusta,TAMAULIPAS,8,1,32,1.36,HOMBRE
0,Mediana,CHIHUAHUA,8,1,48,1.8,HOMBRE
0,NO ESPECIFICADO,AGUASCALIENTES,8,0,17,NO ESPECIFICADO,MUJER
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,8,1,36,NO ESPECIFICADO,HOMBRE
0,Robusta,TAMAULIPAS,8,0,27,1.75,HOMBRE
0,Delgada,TAMAULIPAS,8,1,8,1.3,HOMBRE
0,Delgada,TAMAULIPAS,8,1,36,1.69,HOMBRE
0,Delgada,ESTADO DE MEXICO,8,0,9,1.3,HOMBRE
0,Mediana,ESTADO DE MEXICO,8,0,7,1.15,HOMBRE
0,Robusta,GUERRERO,8,1,37,1.65,MUJER
0,Delgada,JALISCO,8,0,16,1.65,MUJER
0,Delgada,JALISCO,8,1,18,1.67,HOMBRE
0,Delgada,MICHOACAN,8,1,25,1.73,HOMBRE
0,NO ESPECIFICADO,MICHOACAN,8,0,15,NO ESPECIFICADO,MUJER
0,NO ESPECIFICADO,MICHOACAN,8,0,NO ESPECIFICADO,NO ESPECIFICADO,MUJER
0,Robusta,JALISCO,8,1,49,1.62,HOMBRE
0,Mediana,GUERRERO,8,0,38,1.6,HOMBRE
0,Robusta,TAMAULIPAS,8,0,43,NO ESPECIFICADO,MUJER
0,NO ESPECIFICADO,SINALOA,8,0,34,1.68,HOMBRE
0,NO ESPECIFICADO,SONORA,8,0,53,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,8,0,26,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,SONORA,8,1,29,NO ESPECIFICADO,MUJER
0,Mediana,JALISCO,8,1,28,1.72,HOMBRE
0,Robusta,JALISCO,8,1,45,1.65,HOMBRE
0,Robusta,ESTADO DE MEXICO,8,1,16,1.6,MUJER
0,NO ESPECIFICADO,CHIHUAHUA,8,0,16,NO ESPECIFICADO,HOMBRE
0,Delgada,SONORA,8,1,21,1.7,HOMBRE
0,Robusta,GUERRERO,8,1,24,1.55,MUJER
0,NO ESPECIFICADO,NUEVO LEON,8,0,8,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,8,0,40,NO ESPECIFICADO,MUJER
0,Mediana,SINALOA,8,0,19,1.72,HOMBRE
0,Delgada,SINALOA,8,0,30,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,SINALOA,8,0,29,1.7,HOMBRE
0,Delgada,CHIHUAHUA,8,1,25,1.7,HOMBRE
0,Mediana,JALISCO,8,0,47,1.76,HOMBRE
0,Mediana,SINALOA,8,1,38,1.7,HOMBRE
0,Mediana,JALISCO,8,1,48,1.85,HOMBRE
0,Robusta,CHIHUAHUA,8,1,29,1.65,HOMBRE
0,Robusta,SONORA,8,0,29,1.7,HOMBRE
0,Delgada,ESTADO DE MEXICO,8,0,9,1.2,HOMBRE
0,NO ESPECIFICADO,CHIHUAHUA,8,0,18,NO ESPECIFICADO,MUJER
0,NO ESPECIFICADO,CHIHUAHUA,8,0,16,NO ESPECIFICADO,MUJER
0,Delgada,CHIHUAHUA,8,1,46,1.65,HOMBRE
0,NO ESPECIFICADO,CHIHUAHUA,8,0,15,NO ESPECIFICADO,MUJER
0,NO ESPECIFICADO,SINALOA,8,1,46,1.58,HOMBRE
1,Delgada,SINALOA,8,1,35,1.55,HOMBRE
0,Delgada,PUEBLA,8,0,18,1.65,HOMBRE
0,Mediana,PUEBLA,8,1,43,1.65,HOMBRE
0,Robusta,PUEBLA,8,1,18,1.7,MUJER
0,Delgada,PUEBLA,8,1,30,1.7,HOMBRE
1,NO ESPECIFICADO,GUANAJUATO,8,0,15,NO ESPECIFICADO,MUJER
0,NO ESPECIFICADO,GUANAJUATO,8,0,30,NO ESPECIFICADO,HOMBRE
0,Mediana,ESTADO DE MEXICO,8,0,26,1.7,HOMBRE
0,Mediana,ESTADO DE MEXICO,8,0,43,1.6,MUJER
0,Delgada,JALISCO,8,1,38,1.67,HOMBRE
0,NO ESPECIFICADO,CHIHUAHUA,9,0,21,1.75,HOMBRE
0,Mediana,CHIHUAHUA,9,0,34,1.65,HOMBRE
0,Mediana,ESTADO DE MEXICO,9,1,31,1.55,MUJER
0,Robusta,ZACATECAS,9,1,52,1.85,HOMBRE
0,Delgada,BAJA CALIFORNIA SUR,9,0,38,1.72,HOMBRE
0,Robusta,TAMAULIPAS,9,1,29,1.87,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,9,0,37,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,CHIHUAHUA,9,0,24,1.5,HOMBRE
0,Robusta,DURANGO,9,0,58,1.7,HOMBRE
0,NO ESPECIFICADO,CIUDAD DE MEXICO,9,0,14,NO ESPECIFICADO,MUJER
0,NO ESPECIFICADO,CIUDAD DE MEXICO,9,0,16,NO ESPECIFICADO,HOMBRE
0,Delgada,TLAXCALA,9,1,44,1.7,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,9,0,26,NO ESPECIFICADO,HOMBRE
0,Mediana,HIDALGO,9,1,29,1.77,HOMBRE
0,Robusta,DURANGO,9,1,28,1.72,HOMBRE
0,Delgada,DURANGO,9,1,54,1.7,HOMBRE
0,Robusta,DURANGO,9,1,52,1.5,HOMBRE
0,NO ESPECIFICADO,DURANGO,9,1,24,NO ESPECIFICADO,HOMBRE
0,Delgada,TAMAULIPAS,9,1,41,1.7,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,9,0,53,NO ESPECIFICADO,HOMBRE
0,Robusta,CHIHUAHUA,9,1,45,1.77,HOMBRE
0,Robusta,JALISCO,9,1,33,1.8,HOMBRE
0,NO ESPECIFICADO,DURANGO,9,0,33,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,GUANAJUATO,9,0,29,NO ESPECIFICADO,HOMBRE
0,Robusta,DURANGO,9,0,34,1.75,HOMBRE
0,Delgada,CIUDAD DE MEXICO,9,1,62,1.5,HOMBRE
0,Mediana,VERACRUZ,9,0,27,1.54,MUJER
0,Delgada,MICHOACAN,9,0,32,1.55,HOMBRE
0,NO ESPECIFICADO,MICHOACAN,9,0,31,1.7,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,9,1,22,NO ESPECIFICADO,MUJER
0,Mediana,JALISCO,9,0,33,1.75,HOMBRE
0,Robusta,ESTADO DE MEXICO,9,0,58,1.55,MUJER
0,Mediana,CHIHUAHUA,9,1,38,1.75,HOMBRE
0,NO ESPECIFICADO,GUANAJUATO,9,0,40,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,GUANAJUATO,9,0,35,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,GUANAJUATO,9,0,15,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,GUANAJUATO,9,0,23,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,GUANAJUATO,9,0,25,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,GUANAJUATO,9,0,37,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,GUANAJUATO,9,0,44,NO ESPECIFICADO,HOMBRE
0,Mediana,PUEBLA,9,1,38,1.55,HOMBRE
0,Mediana,COAHUILA DE ZARAGOZA,9,0,44,1.74,HOMBRE
0,Mediana,COAHUILA DE ZARAGOZA,9,1,37,1.7,HOMBRE
0,Delgada,CIUDAD DE MEXICO,9,1,15,1.65,MUJER
0,NO ESPECIFICADO,MICHOACAN,9,0,22,NO ESPECIFICADO,HOMBRE
0,Robusta,TAMAULIPAS,9,1,NO ESPECIFICADO,1.65,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,9,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,Robusta,ESTADO DE MEXICO,9,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,Delgada,ESTADO DE MEXICO,9,1,24,1.65,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,9,0,29,NO ESPECIFICADO,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,9,1,28,1.67,HOMBRE
0,Mediana,COAHUILA DE ZARAGOZA,9,0,21,NO ESPECIFICADO,MUJER
0,Robusta,COAHUILA DE ZARAGOZA,9,1,30,1.8,HOMBRE
0,Mediana,COAHUILA DE ZARAGOZA,9,0,25,NO ESPECIFICADO,MUJER
0,Delgada,COAHUILA DE ZARAGOZA,9,0,18,NO ESPECIFICADO,HOMBRE
0,Mediana,JALISCO,9,1,46,1.75,HOMBRE
0,Robusta,JALISCO,9,1,32,1.8,HOMBRE
0,Mediana,JALISCO,9,1,48,1.7,HOMBRE
0,NO ESPECIFICADO,MICHOACAN,9,0,21,NO ESPECIFICADO,HOMBRE
0,Delgada,BAJA CALIFORNIA,9,1,29,1.76,HOMBRE
0,Robusta,JALISCO,9,1,24,1.98,HOMBRE
0,NO ESPECIFICADO,ESTADO DE MEXICO,9,0,37,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,ESTADO DE MEXICO,9,0,32,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,9,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,Delgada,TAMAULIPAS,9,1,20,1.55,MUJER
0,NO ESPECIFICADO,TAMAULIPAS,9,0,NO ESPECIFICADO,NO ESPECIFICADO,MUJER
0,NO ESPECIFICADO,TAMAULIPAS,9,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,Mediana,ESTADO DE MEXICO,9,1,14,1.54,MUJER
0,Mediana,ESTADO DE MEXICO,9,1,16,1.7,HOMBRE
0,Mediana,ESTADO DE MEXICO,9,0,17,1.8,HOMBRE
0,Delgada,SONORA,9,0,16,1.75,HOMBRE
0,Delgada,ZACATECAS,9,1,24,1.8,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,9,1,79,1.7,HOMBRE
0,Mediana,YUCATAN,9,0,71,1.61,HOMBRE
0,Delgada,ESTADO DE MEXICO,9,0,15,1.6,MUJER
0,Mediana,ESTADO DE MEXICO,9,0,30,1.65,HOMBRE
0,Mediana,SINALOA,9,0,30,1.63,HOMBRE
0,Delgada,CHIHUAHUA,9,1,23,1.8,HOMBRE
0,Delgada,SONORA,9,1,25,1.79,HOMBRE
1,NO ESPECIFICADO,SINALOA,9,1,33,1.7,MUJER
1,Delgada,SINALOA,9,1,45,1.72,HOMBRE
0,Delgada,SINALOA,9,1,17,1.6,HOMBRE
0,Delgada,PUEBLA,9,1,25,1.7,HOMBRE
0,NO ESPECIFICADO,PUEBLA,9,1,17,NO ESPECIFICADO,MUJER
0,Robusta,PUEBLA,9,1,21,1.6,MUJER
0,Robusta,ESTADO DE MEXICO,9,0,24,1.8,HOMBRE
0,Delgada,ESTADO DE MEXICO,9,0,30,1.76,HOMBRE
1,Delgada,ESTADO DE MEXICO,9,0,30,1.87,HOMBRE
1,Delgada,ESTADO DE MEXICO,9,0,5,1,MUJER
1,Delgada,ESTADO DE MEXICO,9,0,3,0.85,HOMBRE
0,Obesa,ESTADO DE MEXICO,9,0,16,1.75,HOMBRE
0,Delgada,ESTADO DE MEXICO,9,0,60,1.7,HOMBRE
1,Mediana,QUERETARO,9,0,37,1.65,HOMBRE
0,Delgada,JALISCO,9,1,21,1.6,HOMBRE
0,NO ESPECIFICADO,AGUASCALIENTES,10,0,14,NO ESPECIFICADO,MUJER
0,NO ESPECIFICADO,SINALOA,10,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,Delgada,CHIHUAHUA,10,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,10,0,29,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,10,1,44,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,10,0,23,NO ESPECIFICADO,HOMBRE
0,Delgada,BAJA CALIFORNIA SUR,10,0,8,NO ESPECIFICADO,MUJER
0,NO ESPECIFICADO,SINALOA,10,0,43,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,SINALOA,10,0,34,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,AGUASCALIENTES,10,0,45,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,10,0,16,NO ESPECIFICADO,HOMBRE
0,Robusta,TAMAULIPAS,10,0,19,1.75,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,10,0,51,NO ESPECIFICADO,HOMBRE
0,Delgada,TAMAULIPAS,10,1,47,NO ESPECIFICADO,HOMBRE
0,Delgada,TAMAULIPAS,10,1,20,1.7,HOMBRE
0,Delgada,TAMAULIPAS,10,0,19,1.5,MUJER
0,NO ESPECIFICADO,ZACATECAS,10,0,20,NO ESPECIFICADO,HOMBRE
0,Delgada,CIUDAD DE MEXICO,10,1,16,1.5,MUJER
0,NO ESPECIFICADO,VERACRUZ,10,1,NO ESPECIFICADO,1.7,HOMBRE
0,Robusta,VERACRUZ,10,0,31,1.7,HOMBRE
0,Delgada,TAMAULIPAS,10,0,NO ESPECIFICADO,1.65,HOMBRE
0,Robusta,TAMAULIPAS,10,1,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,10,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,Mediana,JALISCO,10,1,22,1.77,HOMBRE
0,Robusta,ESTADO DE MEXICO,10,1,32,1.68,HOMBRE
0,Delgada,COAHUILA DE ZARAGOZA,10,1,17,1.7,MUJER
0,Mediana,COAHUILA DE ZARAGOZA,10,1,19,1.7,MUJER
0,Delgada,DURANGO,10,1,31,1.5,HOMBRE
0,NO ESPECIFICADO,MICHOACAN,10,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,Delgada,JALISCO,10,1,28,1.7,HOMBRE
0,Mediana,TAMAULIPAS,10,1,45,1.68,HOMBRE
0,Delgada,ESTADO DE MEXICO,10,1,17,1.68,HOMBRE
0,NO ESPECIFICADO,CHIHUAHUA,10,0,55,1.7,HOMBRE
0,Mediana,SINALOA,10,1,21,1.7,HOMBRE
0,Delgada,GUERRERO,10,1,47,1.55,MUJER
0,NO ESPECIFICADO,GUANAJUATO,10,0,31,NO ESPECIFICADO,HOMBRE
0,Robusta,TAMAULIPAS,10,0,45,NO ESPECIFICADO,MUJER
0,Delgada,JALISCO,10,0,30,1.6,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,10,0,21,NO ESPECIFICADO,HOMBRE
0,Mediana,SINALOA,10,1,20,1.72,HOMBRE
0,Delgada,SONORA,10,0,32,1.5,HOMBRE
0,Robusta,GUERRERO,10,1,40,1.69,MUJER
0,NO ESPECIFICADO,PUEBLA,10,1,NO ESPECIFICADO,0.42,HOMBRE
0,Robusta,AGUASCALIENTES,10,0,27,1.6,HOMBRE
0,Mediana,ESTADO DE MEXICO,10,0,20,1.58,MUJER
0,Delgada,ESTADO DE MEXICO,10,1,14,1.5,MUJER
0,Mediana,TAMAULIPAS,10,1,35,1.7,HOMBRE
1,Delgada,SINALOA,10,1,45,1.56,HOMBRE
1,Delgada,SINALOA,10,0,15,1.6,HOMBRE
0,Delgada,SINALOA,10,0,27,NO ESPECIFICADO,HOMBRE
0,Delgada,SINALOA,10,0,41,1.75,HOMBRE
1,Delgada,SINALOA,10,0,14,1.6,MUJER
0,Robusta,JALISCO,10,0,46,1.76,HOMBRE
0,Delgada,JALISCO,10,1,20,1.7,HOMBRE
0,Delgada,SINALOA,10,0,24,1.73,HOMBRE
0,Delgada,SINALOA,10,0,29,1.8,HOMBRE
0,Delgada,CHIHUAHUA,10,1,15,1.8,HOMBRE
0,Robusta,PUEBLA,10,1,12,1.53,MUJER
0,NO ESPECIFICADO,PUEBLA,10,1,26,NO ESPECIFICADO,HOMBRE
0,Robusta,AGUASCALIENTES,10,0,23,1.62,MUJER
0,Delgada,PUEBLA,10,1,27,1.7,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,10,0,65,NO ESPECIFICADO,HOMBRE
0,Delgada,ESTADO DE MEXICO,10,0,14,1.52,HOMBRE
1,Delgada,ESTADO DE MEXICO,10,0,13,1.45,MUJER
1,NO ESPECIFICADO,GUANAJUATO,10,0,43,1.72,HOMBRE
0,Delgada,JALISCO,10,0,62,1.75,HOMBRE
0,Delgada,JALISCO,10,1,18,1.65,HOMBRE
0,Mediana,JALISCO,11,1,75,1.8,HOMBRE
0,Delgada,CHIHUAHUA,11,0,29,1.74,HOMBRE
0,NO ESPECIFICADO,CHIHUAHUA,11,0,35,NO ESPECIFICADO,HOMBRE
0,Mediana,CIUDAD DE MEXICO,11,0,6,1.2,HOMBRE
0,Delgada,ESTADO DE MEXICO,11,1,30,1.75,HOMBRE
0,Mediana,COAHUILA DE ZARAGOZA,11,1,27,1.89,HOMBRE
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,11,1,27,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,11,0,37,1.7,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,11,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,Robusta,JALISCO,11,1,59,1.8,HOMBRE
0,Delgada,TAMAULIPAS,11,0,33,1.75,HOMBRE
0,Delgada,TAMAULIPAS,11,1,NO ESPECIFICADO,1.7,HOMBRE
0,Mediana,TAMAULIPAS,11,1,NO ESPECIFICADO,1.72,HOMBRE
0,NO ESPECIFICADO,SONORA,11,1,41,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,11,0,16,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,11,0,36,NO ESPECIFICADO,HOMBRE
0,Robusta,ZACATECAS,11,1,37,1.75,HOMBRE
0,Obesa,ZACATECAS,11,1,37,1.7,HOMBRE
0,Delgada,CIUDAD DE MEXICO,11,1,24,1.8,HOMBRE
0,Robusta,TAMAULIPAS,11,0,NO ESPECIFICADO,1.7,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,11,1,41,1.62,HOMBRE
0,Delgada,BAJA CALIFORNIA,11,1,26,1.57,HOMBRE
0,Delgada,COAHUILA DE ZARAGOZA,11,1,41,1.63,MUJER
0,Robusta,COAHUILA DE ZARAGOZA,11,1,39,1.63,MUJER
0,Robusta,CIUDAD DE MEXICO,11,1,66,1.6,MUJER
0,Robusta,CHIHUAHUA,11,0,24,1.75,HOMBRE
0,Robusta,CHIHUAHUA,11,0,53,1.65,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,11,1,37,1.68,MUJER
0,Robusta,PUEBLA,11,1,30,1.73,HOMBRE
0,Robusta,DURANGO,11,0,38,1.7,HOMBRE
0,Mediana,JALISCO,11,1,37,1.75,MUJER
0,NO ESPECIFICADO,JALISCO,11,1,17,1.5,HOMBRE
0,Delgada,JALISCO,11,0,56,1.5,MUJER
0,NO ESPECIFICADO,MICHOACAN,11,0,56,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,ESTADO DE MEXICO,11,0,25,NO ESPECIFICADO,MUJER
0,Robusta,VERACRUZ,11,0,13,1.55,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,11,0,NO ESPECIFICADO,NO ESPECIFICADO,MUJER
0,Delgada,TAMAULIPAS,11,1,25,1.6,HOMBRE
0,Mediana,VERACRUZ,11,1,35,1.7,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,11,0,16,NO ESPECIFICADO,MUJER
0,Mediana,GUERRERO,11,1,57,1.67,HOMBRE
0,NO ESPECIFICADO,SONORA,11,1,30,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,SONORA,11,1,27,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,SINALOA,11,1,24,1.65,MUJER
0,Delgada,JALISCO,11,1,52,1.74,HOMBRE
0,NO ESPECIFICADO,PUEBLA,11,1,15,1.5,MUJER
0,Delgada,PUEBLA,11,0,15,1.6,MUJER
0,Delgada,GUERRERO,11,1,35,1.7,HOMBRE
0,Delgada,AGUASCALIENTES,11,1,15,1.5,HOMBRE
0,Delgada,CHIHUAHUA,11,0,14,1.6,HOMBRE
0,Delgada,TAMAULIPAS,11,1,21,1.65,HOMBRE
0,NO ESPECIFICADO,CHIHUAHUA,11,1,37,NO ESPECIFICADO,HOMBRE
0,Mediana,JALISCO,11,1,44,1.68,HOMBRE
0,Robusta,CHIHUAHUA,11,0,26,1.6,MUJER
0,Delgada,QUERETARO,11,1,22,1.5,HOMBRE
0,Robusta,PUEBLA,11,0,18,1.64,MUJER
0,Delgada,SONORA,11,0,34,1.6,MUJER
1,Delgada,SINALOA,11,1,17,1.6,MUJER
1,NO ESPECIFICADO,GUANAJUATO,11,0,77,NO ESPECIFICADO,HOMBRE
0,Delgada,JALISCO,11,1,24,1.6,HOMBRE
0,Robusta,JALISCO,11,1,31,1.67,HOMBRE
0,Delgada,TABASCO,11,0,NO ESPECIFICADO,1.8,HOMBRE
0,Delgada,MORELOS,11,1,18,1.7,MUJER
0,Delgada,MORELOS,11,0,1,0.7,HOMBRE
0,Robusta,MORELOS,11,0,NO ESPECIFICADO,0.4,MUJER
0,Robusta,GUERRERO,11,1,16,1.55,MUJER
0,Delgada,GUERRERO,11,1,17,1.6,HOMBRE
0,NO ESPECIFICADO,PUEBLA,11,1,22,1.65,MUJER
0,Mediana,MORELOS,11,1,15,1.49,MUJER
1,NO ESPECIFICADO,GUANAJUATO,11,0,17,NO ESPECIFICADO,HOMBRE
0,Robusta,ESTADO DE MEXICO,11,0,55,1.61,HOMBRE
0,Robusta,ESTADO DE MEXICO,11,0,33,1.65,MUJER
0,Robusta,ESTADO DE MEXICO,11,0,21,1.81,HOMBRE
