Aparecio,Complexion,Estado,Mes,Descripcion,Edad,Estatura,Sexo
0,Delgada,JALISCO,6,1,32.00,175,HOMBRE
0,Delgada,SINALOA,6,0,27.00,165,HOMBRE
0,Delgada,TAMAULIPAS,6,1,16.00,156,HOMBRE
0,NO ESPECIFICADO,CHIHUAHUA,6,0,31.00,180,HOMBRE
1,NO ESPECIFICADO,SINALOA,6,1,37.00,172,MUJER
0,Mediana,PUEBLA,6,0,3.00,110,HOMBRE
0,Robusta,PUEBLA,6,1,24.00,160,HOMBRE
0,Mediana,PUEBLA,6,1,40.00,174,HOMBRE
0,Delgada,COLIMA,6,0,19.00,168,MUJER
0,Delgada,GUERRERO,6,1,26.00,175,HOMBRE
0,Obesa,GUERRERO,6,1,25.00,170,HOMBRE
0,Delgada,GUERRERO,6,1,31.00,173,HOMBRE
0,Mediana,ESTADO DE MEXICO,6,0,2.00,90,HOMBRE
0,Delgada,ESTADO DE MEXICO,6,0,16.00,151,MUJER
0,Mediana,ESTADO DE MEXICO,6,0,14.00,155,MUJER
0,Delgada,ESTADO DE MEXICO,6,0,67.00,167,HOMBRE
0,Robusta,ESTADO DE MEXICO,6,0,15.00,155,MUJER
0,Delgada,CHIHUAHUA,6,1,40.00,160,HOMBRE
0,Delgada,JALISCO,6,1,18.00,170,HOMBRE
0,Delgada,BAJA CALIFORNIA,6,1,27.00,160,MUJER
0,Robusta,ESTADO DE MEXICO,6,0,67.00,188,HOMBRE
0,NO ESPECIFICADO,GUANAJUATO,6,1,27.00,168,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,6,0,50.00,,HOMBRE
0,Delgada,YUCATAN,6,1,16.00,150,MUJER
0,Delgada,PUEBLA,6,1,65.00,140,MUJER
0,NO ESPECIFICADO,GUANAJUATO,6,0,66.00,,HOMBRE
1,Delgada,QUERETARO,6,1,44.00,178,HOMBRE
0,Delgada,ESTADO DE MEXICO,7,0,39.00,170,HOMBRE
0,NO ESPECIFICADO,SINALOA,7,0,41.00,,HOMBRE
0,NO ESPECIFICADO,OAXACA,7,0,,,HOMBRE
0,NO ESPECIFICADO,DURANGO,7,0,51.00,,HOMBRE
0,Mediana,PUEBLA,7,0,14.00,140,MUJER
0,Delgada,TAMAULIPAS,7,1,72.00,170,HOMBRE
0,Mediana,ESTADO DE MEXICO,7,1,30.00,170,HOMBRE
0,NO ESPECIFICADO,SINALOA,7,0,26.00,,HOMBRE
0,Mediana,TAMAULIPAS,7,1,,,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,7,0,33.00,163,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,7,0,,,HOMBRE
0,NO ESPECIFICADO,GUANAJUATO,7,0,25.00,,HOMBRE
0,NO ESPECIFICADO,GUANAJUATO,7,0,29.00,,HOMBRE
0,NO ESPECIFICADO,GUANAJUATO,7,0,22.00,,HOMBRE
0,Mediana,DURANGO,7,0,55.00,160,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,7,0,6.00,,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,7,0,16.00,,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,7,0,26.00,,HOMBRE
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,7,1,23.00,,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,7,1,46.00,150,HOMBRE
0,NO ESPECIFICADO,CHIHUAHUA,7,0,15.00,,MUJER
0,Delgada,NO ESPECIFICADO,7,0,23.00,160,HOMBRE
0,Delgada,CIUDAD DE MEXICO,7,1,15.00,165,MUJER
0,Robusta,CIUDAD DE MEXICO,7,1,28.00,155,MUJER
0,Robusta,VERACRUZ,7,0,33.00,170,HOMBRE
0,Robusta,VERACRUZ,7,1,26.00,165,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,7,1,18.00,,HOMBRE
0,Robusta,TAMAULIPAS,7,1,30.00,,HOMBRE
0,Robusta,TAMAULIPAS,7,0,14.00,150,MUJER
0,Robusta,TAMAULIPAS,7,0,16.00,160,MUJER
0,Delgada,ESTADO DE MEXICO,7,0,78.00,145,HOMBRE
0,Delgada,ESTADO DE MEXICO,7,0,38.00,162,MUJER
0,Delgada,TAMAULIPAS,7,1,,170,HOMBRE
0,Robusta,TAMAULIPAS,7,0,38.00,,HOMBRE
0,Robusta,CIUDAD DE MEXICO,7,1,43.00,165,HOMBRE
0,Robusta,JALISCO,7,1,36.00,165,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,7,0,,,HOMBRE
0,Robusta,JALISCO,7,0,40.00,165,MUJER
0,Robusta,JALISCO,7,0,53.00,172,HOMBRE
0,NO ESPECIFICADO,MICHOACAN,7,0,56.00,,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,7,0,,,HOMBRE
0,Delgada,PUEBLA,7,0,16.00,,MUJER
0,Mediana,COLIMA,7,0,,173,HOMBRE
0,Robusta,TAMAULIPAS,7,1,17.00,165,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,7,0,80.00,140,MUJER
0,Delgada,TAMAULIPAS,7,0,35.00,174,HOMBRE
0,Delgada,VERACRUZ,7,0,11.00,150,MUJER
1,NO ESPECIFICADO,QUINTANA ROO,7,0,37.00,,HOMBRE
0,Delgada,TAMAULIPAS,7,1,25.00,172,HOMBRE
0,Robusta,TAMAULIPAS,7,1,28.00,175,MUJER
0,Delgada,TAMAULIPAS,7,0,15.00,150,MUJER
0,Mediana,GUERRERO,7,0,43.00,164,HOMBRE
0,Delgada,QUINTANA ROO,7,0,16.00,160,HOMBRE
0,Delgada,SINALOA,7,0,34.00,180,HOMBRE
0,Delgada,CHIHUAHUA,7,0,18.00,172,HOMBRE
0,Mediana,CHIHUAHUA,7,0,42.00,180,HOMBRE
0,NO ESPECIFICADO,SONORA,7,1,16.00,,HOMBRE
0,Mediana,JALISCO,7,1,33.00,168,HOMBRE
0,Mediana,JALISCO,7,1,39.00,165,HOMBRE
0,Delgada,ESTADO DE MEXICO,7,1,15.00,150,MUJER
0,Robusta,GUERRERO,7,0,28.00,170,HOMBRE
0,Delgada,JALISCO,7,1,37.00,174,HOMBRE
0,Delgada,GUERRERO,7,1,26.00,170,HOMBRE
0,Delgada,QUERETARO,7,1,49.00,170,HOMBRE
0,Delgada,ESTADO DE MEXICO,7,0,29.00,170,HOMBRE
0,Mediana,SINALOA,7,1,49.00,176,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,7,0,38.00,,MUJER
0,Delgada,JALISCO,7,1,24.00,178,HOMBRE
0,Robusta,JALISCO,7,1,32.00,170,HOMBRE
0,Robusta,CHIHUAHUA,7,0,29.00,170,HOMBRE
1,Delgada,SINALOA,7,1,54.00,166,HOMBRE
0,Delgada,BAJA CALIFORNIA,7,1,13.00,160,HOMBRE
0,Delgada,PUEBLA,7,1,78.00,175,HOMBRE
0,Robusta,PUEBLA,7,1,18.00,165,MUJER
0,Delgada,PUEBLA,7,1,24.00,150,MUJER
1,NO ESPECIFICADO,GUANAJUATO,7,0,17.00,,MUJER
1,NO ESPECIFICADO,GUANAJUATO,7,0,51.00,,MUJER
0,NO ESPECIFICADO,GUANAJUATO,7,0,32.00,,HOMBRE
0,Delgada,ESTADO DE MEXICO,7,0,25.00,175,HOMBRE
0,Delgada,ESTADO DE MEXICO,7,0,15.00,171,HOMBRE
0,Robusta,ESTADO DE MEXICO,7,0,24.00,170,HOMBRE
0,Robusta,ESTADO DE MEXICO,7,0,35.00,185,HOMBRE
0,Robusta,ESTADO DE MEXICO,7,0,5.00,100,HOMBRE
0,Delgada,ESTADO DE MEXICO,7,1,12.00,153,MUJER
0,Delgada,ESTADO DE MEXICO,7,0,49.00,165,HOMBRE
0,Delgada,QUERETARO,7,1,17.00,156,MUJER
0,Mediana,JALISCO,7,1,24.00,165,HOMBRE
0,NO ESPECIFICADO,CHIHUAHUA,7,0,14.00,165,MUJER
0,Delgada,ESTADO DE MEXICO,7,0,14.00,150,MUJER
0,NO ESPECIFICADO,GUANAJUATO,7,0,75.00,,HOMBRE
0,Delgada,JALISCO,7,1,49.00,170,HOMBRE
0,Delgada,ESTADO DE MEXICO,7,0,8.00,120,MUJER
0,Robusta,ESTADO DE MEXICO,7,0,8.00,120,MUJER
1,Mediana,QUERETARO,7,1,17.00,147,MUJER
1,NO ESPECIFICADO,QUERETARO,7,1,12.00,152,MUJER
0,NO ESPECIFICADO,GUANAJUATO,7,0,27.00,,HOMBRE
1,NO ESPECIFICADO,GUANAJUATO,7,0,30.00,,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,8,0,29.00,150,MUJER
0,Delgada,JALISCO,8,0,57.00,165,HOMBRE
0,NO ESPECIFICADO,JALISCO,8,0,31.00,170,HOMBRE
0,Delgada,ESTADO DE MEXICO,8,1,13.00,155,MUJER
0,NO ESPECIFICADO,SONORA,8,0,,,MUJER
0,Robusta,PUEBLA,8,0,25.00,160,MUJER
0,Robusta,PUEBLA,8,0,4.00,60,HOMBRE
0,Mediana,PUEBLA,8,1,1.00,50,MUJER
0,Delgada,TAMAULIPAS,8,1,16.00,160,MUJER
0,NO ESPECIFICADO,CIUDAD DE MEXICO,8,0,63.00,,HOMBRE
0,Delgada,CHIHUAHUA,8,0,12.00,,HOMBRE
0,Delgada,DURANGO,8,0,36.00,160,HOMBRE
0,Delgada,VERACRUZ,8,0,2.00,110,HOMBRE
0,Delgada,TAMAULIPAS,8,0,18.00,158,MUJER
0,Delgada,TAMAULIPAS,8,1,,,MUJER
0,Robusta,TAMAULIPAS,8,0,25.00,190,HOMBRE
0,Robusta,JALISCO,8,1,26.00,168,MUJER
0,Mediana,ESTADO DE MEXICO,8,1,21.00,135,MUJER
0,Robusta,JALISCO,8,0,35.00,172,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,8,0,36.00,,MUJER
0,NO ESPECIFICADO,NUEVO LEON,8,0,31.00,,MUJER
0,NO ESPECIFICADO,NUEVO LEON,8,0,41.00,,HOMBRE
0,Delgada,TAMAULIPAS,8,0,33.00,165,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,8,0,41.00,,HOMBRE
0,Mediana,VERACRUZ,8,0,16.00,168,MUJER
0,Robusta,TAMAULIPAS,8,0,50.00,,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,8,1,24.00,,HOMBRE
0,Delgada,TAMAULIPAS,8,1,41.00,165,HOMBRE
0,Robusta,TAMAULIPAS,8,1,27.00,170,HOMBRE
0,Obesa,TAMAULIPAS,8,1,25.00,170,HOMBRE
0,Robusta,TAMAULIPAS,8,1,28.00,190,HOMBRE
0,Robusta,TAMAULIPAS,8,1,22.00,,HOMBRE
0,Mediana,TAMAULIPAS,8,1,22.00,,MUJER
0,Robusta,TAMAULIPAS,8,0,,160,MUJER
0,Robusta,TAMAULIPAS,8,0,13.00,155,HOMBRE
0,Delgada,TAMAULIPAS,8,1,69.00,170,HOMBRE
0,Delgada,TAMAULIPAS,8,0,41.00,165,HOMBRE
0,Robusta,TAMAULIPAS,8,0,44.00,180,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,8,0,21.00,,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,8,0,21.00,,MUJER
0,NO ESPECIFICADO,NUEVO LEON,8,0,16.00,,MUJER
0,Mediana,COAHUILA DE ZARAGOZA,8,0,19.00,160,MUJER
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,8,1,25.00,,MUJER
0,Delgada,TAMAULIPAS,8,0,54.00,160,HOMBRE
0,NO ESPECIFICADO,CHIHUAHUA,8,0,40.00,156,HOMBRE
0,Delgada,JALISCO,8,1,35.00,170,HOMBRE
0,Mediana,JALISCO,8,0,34.00,175,HOMBRE
0,NO ESPECIFICADO,MICHOACAN,8,0,31.00,,MUJER
0,Delgada,TAMAULIPAS,8,1,16.00,150,MUJER
0,Delgada,ESTADO DE MEXICO,8,0,44.00,,HOMBRE
0,NO ESPECIFICADO,ESTADO DE MEXICO,8,0,28.00,,HOMBRE
0,Delgada,TAMAULIPAS,8,0,18.00,170,HOMBRE
0,Mediana,VERACRUZ,8,1,34.00,150,MUJER
0,Delgada,TAMAULIPAS,8,1,41.00,170,HOMBRE
0,Delgada,JALISCO,8,1,33.00,170,HOMBRE
0,Delgada,JALISCO,8,1,69.00,170,HOMBRE
0,Robusta,SONORA,8,1,65.00,179,HOMBRE
0,Mediana,CHIHUAHUA,8,1,56.00,160,HOMBRE
0,Mediana,JALISCO,8,1,53.00,180,HOMBRE
0,Robusta,BAJA CALIFORNIA,8,1,30.00,175,MUJER
0,Delgada,BAJA CALIFORNIA,8,0,16.00,,HOMBRE
0,Delgada,SONORA,8,1,15.00,110,MUJER
0,Obesa,SONORA,8,1,13.00,110,MUJER
0,Robusta,PUEBLA,8,1,23.00,170,HOMBRE
0,Robusta,PUEBLA,8,0,17.00,150,MUJER
0,Robusta,PUEBLA,8,0,1.00,47,MUJER
0,Delgada,GUERRERO,8,1,15.00,160,HOMBRE
0,Delgada,GUERRERO,8,1,18.00,165,HOMBRE
0,Delgada,MICHOACAN,8,1,67.00,150,MUJER
0,Mediana,SINALOA,8,0,61.00,178,HOMBRE
0,NO ESPECIFICADO,SINALOA,8,0,29.00,168,HOMBRE
0,NO ESPECIFICADO,MORELOS,8,1,15.00,160,MUJER
0,NO ESPECIFICADO,CHIHUAHUA,8,0,16.00,,MUJER
0,NO ESPECIFICADO,CHIHUAHUA,8,0,57.00,,MUJER
0,NO ESPECIFICADO,CHIHUAHUA,8,0,15.00,,MUJER
0,Mediana,SINALOA,8,1,48.00,180,HOMBRE
0,Delgada,SINALOA,8,0,19.00,168,MUJER
0,Delgada,SINALOA,8,1,33.00,180,HOMBRE
0,Delgada,PUEBLA,8,1,16.00,150,HOMBRE
1,NO ESPECIFICADO,GUANAJUATO,8,0,14.00,,HOMBRE
0,Delgada,ESTADO DE MEXICO,8,0,1.00,90,HOMBRE
0,Robusta,ESTADO DE MEXICO,8,0,16.00,158,MUJER
0,Delgada,ESTADO DE MEXICO,8,0,56.00,162,HOMBRE
0,Robusta,ESTADO DE MEXICO,9,0,94.00,175,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,9,0,37.00,,HOMBRE
0,Delgada,ESTADO DE MEXICO,9,0,16.00,170,MUJER
0,Delgada,ESTADO DE MEXICO,9,1,19.00,170,HOMBRE
0,Mediana,COAHUILA DE ZARAGOZA,9,0,23.00,180,HOMBRE
0,Robusta,DURANGO,9,1,25.00,170,HOMBRE
0,NO ESPECIFICADO,SINALOA,9,0,40.00,,HOMBRE
0,Mediana,JALISCO,9,1,42.00,170,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,9,0,,,MUJER
0,Mediana,JALISCO,9,0,24.00,160,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,9,0,16.00,,HOMBRE
0,Robusta,VERACRUZ,9,1,31.00,170,HOMBRE
0,Robusta,JALISCO,9,1,22.00,165,HOMBRE
0,NO ESPECIFICADO,JALISCO,9,0,47.00,,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,9,1,30.00,182,HOMBRE
0,Delgada,COAHUILA DE ZARAGOZA,9,1,24.00,180,HOMBRE
0,Mediana,ESTADO DE MEXICO,9,1,34.00,170,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,9,0,21.00,,MUJER
0,Delgada,ZACATECAS,9,1,58.00,175,HOMBRE
0,Robusta,MICHOACAN,9,1,65.00,160,MUJER
0,NO ESPECIFICADO,MICHOACAN,9,0,16.00,,MUJER
0,NO ESPECIFICADO,TAMAULIPAS,9,0,,,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,9,0,,,MUJER
0,Robusta,TAMAULIPAS,9,1,29.00,178,HOMBRE
0,Robusta,ESTADO DE MEXICO,9,1,40.00,160,MUJER
0,NO ESPECIFICADO,CHIHUAHUA,9,0,,160,HOMBRE
0,NO ESPECIFICADO,CHIHUAHUA,9,0,22.00,155,HOMBRE
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,9,1,41.00,,HOMBRE
0,Obesa,TAMAULIPAS,9,1,,170,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,9,0,,,HOMBRE
0,NO ESPECIFICADO,GUERRERO,9,1,2.00,100,MUJER
0,NO ESPECIFICADO,MICHOACAN,9,0,38.00,,HOMBRE
1,Delgada,MORELOS,9,1,24.00,180,HOMBRE
0,Mediana,ESTADO DE MEXICO,9,1,26.00,,MUJER
0,Mediana,VERACRUZ,9,1,55.00,168,HOMBRE
0,Delgada,TAMAULIPAS,9,1,26.00,160,MUJER
0,Delgada,VERACRUZ,9,1,24.00,160,MUJER
0,Delgada,CIUDAD DE MEXICO,9,1,79.00,155,MUJER
0,Delgada,SINALOA,9,1,20.00,170,HOMBRE
0,NO ESPECIFICADO,SONORA,9,1,41.00,,HOMBRE
0,Mediana,NUEVO LEON,9,0,70.00,160,HOMBRE
0,Delgada,JALISCO,9,1,20.00,165,HOMBRE
0,Delgada,JALISCO,9,0,58.00,168,HOMBRE
0,Robusta,MICHOACAN,9,1,38.00,170,HOMBRE
0,Delgada,SONORA,9,1,40.00,175,HOMBRE
0,Delgada,ESTADO DE MEXICO,9,1,36.00,155,HOMBRE
0,Robusta,GUERRERO,9,0,20.00,170,HOMBRE
0,Delgada,MICHOACAN,9,0,,155,HOMBRE
0,Robusta,COLIMA,9,1,24.00,175,HOMBRE
0,Delgada,COLIMA,9,1,21.00,170,HOMBRE
0,Robusta,COLIMA,9,1,55.00,170,MUJER
0,Mediana,YUCATAN,9,1,38.00,155,HOMBRE
0,Mediana,TAMAULIPAS,9,1,41.00,165,HOMBRE
0,Delgada,TAMAULIPAS,9,1,15.00,150,MUJER
0,Mediana,ESTADO DE MEXICO,9,0,16.00,160,MUJER
0,Delgada,ESTADO DE MEXICO,9,1,89.00,172,HOMBRE
0,Delgada,ESTADO DE MEXICO,9,0,12.00,155,HOMBRE
1,Delgada,SINALOA,9,1,15.00,150,MUJER
1,Delgada,SINALOA,9,1,12.00,152,HOMBRE
0,Robusta,ESTADO DE MEXICO,9,0,13.00,155,MUJER
0,NO ESPECIFICADO,TAMAULIPAS,9,0,,,HOMBRE
0,NO ESPECIFICADO,TABASCO,9,0,58.00,,HOMBRE
0,Delgada,JALISCO,9,1,26.00,168,HOMBRE
0,Delgada,JALISCO,9,1,26.00,168,HOMBRE
0,Mediana,SONORA,9,1,46.00,163,HOMBRE
0,Delgada,SONORA,9,1,16.00,160,MUJER
0,Delgada,JALISCO,9,1,29.00,160,HOMBRE
0,NO ESPECIFICADO,VERACRUZ,9,1,28.00,160,HOMBRE
0,Delgada,SONORA,9,1,27.00,50,MUJER
0,NO ESPECIFICADO,SINALOA,9,1,21.00,180,HOMBRE
1,NO ESPECIFICADO,SINALOA,9,1,50.00,164,HOMBRE
0,Delgada,PUEBLA,9,1,18.00,160,MUJER
0,Mediana,PUEBLA,9,1,26.00,170,HOMBRE
0,NO ESPECIFICADO,GUANAJUATO,9,0,33.00,,HOMBRE
0,Delgada,ESTADO DE MEXICO,9,0,25.00,155,MUJER
0,Mediana,ESTADO DE MEXICO,9,0,,59,MUJER
0,NO ESPECIFICADO,NUEVO LEON,9,0,15.00,,HOMBRE
0,Mediana,ESTADO DE MEXICO,9,0,1.00,70,HOMBRE
0,NO ESPECIFICADO,GUANAJUATO,9,0,35.00,,MUJER
0,Delgada,JALISCO,9,1,23.00,160,HOMBRE
0,Robusta,JALISCO,9,1,48.00,175,HOMBRE
0,Robusta,CHIHUAHUA,9,0,28.00,167,HOMBRE
0,Mediana,ESTADO DE MEXICO,10,0,60.00,163,HOMBRE
0,Robusta,PUEBLA,10,1,26.00,167,HOMBRE
0,NO ESPECIFICADO,GUERRERO,10,0,31.00,,HOMBRE
0,NO ESPECIFICADO,CIUDAD DE MEXICO,10,0,50.00,,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,10,0,15.00,,MUJER
0,NO ESPECIFICADO,NUEVO LEON,10,0,21.00,,MUJER
0,NO ESPECIFICADO,ZACATECAS,10,0,,,HOMBRE
0,Delgada,CIUDAD DE MEXICO,10,1,56.00,178,HOMBRE
0,Mediana,TAMAULIPAS,10,1,39.00,170,HOMBRE
0,Delgada,TAMAULIPAS,10,0,21.00,,MUJER
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,10,0,14.00,,MUJER
0,Robusta,COAHUILA DE ZARAGOZA,10,0,38.00,168,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,10,1,43.00,170,HOMBRE
0,Delgada,COAHUILA DE ZARAGOZA,10,0,36.00,165,HOMBRE
0,Mediana,COAHUILA DE ZARAGOZA,10,0,39.00,170,HOMBRE
0,Delgada,COAHUILA DE ZARAGOZA,10,1,21.00,168,HOMBRE
0,Mediana,COAHUILA DE ZARAGOZA,10,1,56.00,160,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,10,1,39.00,170,HOMBRE
0,NO ESPECIFICADO,GUERRERO,10,0,,,HOMBRE
0,NO ESPECIFICADO,GUERRERO,10,0,,,HOMBRE
0,Mediana,CIUDAD DE MEXICO,10,1,14.00,155,HOMBRE
0,NO ESPECIFICADO,VERACRUZ,10,0,26.00,168,MUJER
0,NO ESPECIFICADO,VERACRUZ,10,1,34.00,170,MUJER
0,Delgada,CHIHUAHUA,10,1,45.00,170,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,10,0,67.00,170,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,10,1,45.00,175,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,10,0,31.00,,HOMBRE
0,Robusta,TAMAULIPAS,10,0,40.00,,MUJER
0,NO ESPECIFICADO,SINALOA,10,0,,,HOMBRE
0,Delgada,GUERRERO,10,1,27.00,170,HOMBRE
0,Delgada,TAMAULIPAS,10,1,19.00,160,HOMBRE
0,Robusta,GUERRERO,10,1,32.00,170,HOMBRE
0,Robusta,GUERRERO,10,1,29.00,165,MUJER
0,Robusta,CIUDAD DE MEXICO,10,1,50.00,167,HOMBRE
0,Mediana,JALISCO,10,1,34.00,175,HOMBRE
0,Mediana,JALISCO,10,1,34.00,180,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,10,0,14.00,,MUJER
0,NO ESPECIFICADO,TAMAULIPAS,10,0,,,HOMBRE
0,Robusta,TAMAULIPAS,10,1,53.00,160,HOMBRE
0,Mediana,TAMAULIPAS,10,1,26.00,,HOMBRE
0,Delgada,COAHUILA DE ZARAGOZA,10,0,72.00,160,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,10,0,,,HOMBRE
0,Robusta,MICHOACAN,10,1,24.00,170,HOMBRE
0,Mediana,TAMAULIPAS,10,1,23.00,150,MUJER
0,Mediana,JALISCO,10,1,44.00,170,HOMBRE
0,Mediana,SINALOA,10,1,22.00,170,HOMBRE
1,Delgada,SINALOA,10,1,34.00,180,HOMBRE
0,NO ESPECIFICADO,SINALOA,10,1,24.00,172,HOMBRE
0,Robusta,BAJA CALIFORNIA SUR,10,0,28.00,175,HOMBRE
0,Mediana,SONORA,10,0,63.00,154,HOMBRE
0,Mediana,TAMAULIPAS,10,1,28.00,175,HOMBRE
0,Delgada,ESTADO DE MEXICO,10,0,24.00,150,MUJER
0,Delgada,CHIHUAHUA,10,1,75.00,160,HOMBRE
0,Delgada,JALISCO,10,1,21.00,162,HOMBRE
0,Mediana,SINALOA,10,1,24.00,175,HOMBRE
1,NO ESPECIFICADO,SINALOA,10,1,15.00,163,MUJER
0,Robusta,PUEBLA,10,1,42.00,162,HOMBRE
0,Mediana,GUERRERO,10,1,25.00,,HOMBRE
0,Delgada,GUERRERO,10,0,23.00,155,MUJER
0,Mediana,GUERRERO,10,0,18.00,165,HOMBRE
0,Delgada,COLIMA,10,0,14.00,140,MUJER
1,NO ESPECIFICADO,GUANAJUATO,10,0,14.00,,HOMBRE
1,NO ESPECIFICADO,NUEVO LEON,10,0,34.00,,HOMBRE
0,Mediana,GUERRERO,10,0,80.00,150,MUJER
0,Mediana,GUERRERO,10,0,46.00,150,MUJER
0,Mediana,GUERRERO,10,1,58.00,170,HOMBRE
0,Delgada,ESTADO DE MEXICO,11,1,29.00,155,HOMBRE
0,Mediana,GUERRERO,11,0,17.00,,HOMBRE
0,Robusta,ESTADO DE MEXICO,11,1,16.00,165,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,11,0,17.00,,MUJER
0,NO ESPECIFICADO,HIDALGO,11,0,13.00,,HOMBRE
0,Delgada,JALISCO,11,1,29.00,160,MUJER
0,Mediana,ESTADO DE MEXICO,11,1,36.00,165,HOMBRE
0,Delgada,COAHUILA DE ZARAGOZA,11,0,23.00,175,MUJER
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,11,1,37.00,,MUJER
0,Robusta,JALISCO,11,1,39.00,180,HOMBRE
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,11,1,,,HOMBRE
0,Delgada,CHIHUAHUA,11,0,35.00,180,HOMBRE
0,Robusta,CHIHUAHUA,11,1,33.00,160,HOMBRE
0,Delgada,DURANGO,11,0,19.00,175,HOMBRE
0,NO ESPECIFICADO,SINALOA,11,0,17.00,,HOMBRE
0,NO ESPECIFICADO,MICHOACAN,11,1,32.00,,HOMBRE
0,Robusta,TAMAULIPAS,11,0,,170,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,11,0,26.00,,MUJER
0,Delgada,CHIHUAHUA,11,0,23.00,170,HOMBRE
0,Delgada,MORELOS,11,1,15.00,157,MUJER
0,NO ESPECIFICADO,JALISCO,11,0,,,HOMBRE
0,Mediana,JALISCO,11,1,39.00,165,HOMBRE
0,Robusta,JALISCO,11,1,56.00,175,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,11,0,32.00,,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,11,0,40.00,,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,11,0,28.00,,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,11,0,42.00,,HOMBRE
0,Delgada,COAHUILA DE ZARAGOZA,11,0,20.00,165,MUJER
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,11,0,22.00,,HOMBRE
0,Delgada,MICHOACAN,11,0,48.00,,HOMBRE
0,NO ESPECIFICADO,SINALOA,11,1,46.00,160,MUJER
0,Robusta,COLIMA,11,0,22.00,,HOMBRE
0,Delgada,JALISCO,11,1,22.00,165,HOMBRE
0,Delgada,JALISCO,11,0,34.00,,HOMBRE
0,Delgada,TAMAULIPAS,11,1,,160,MUJER
0,Robusta,TAMAULIPAS,11,0,,175,HOMBRE
0,NO ESPECIFICADO,SINALOA,11,0,40.00,170,HOMBRE
0,Mediana,ESTADO DE MEXICO,11,0,75.00,160,HOMBRE
0,NO ESPECIFICADO,MICHOACAN,11,0,23.00,,HOMBRE
0,NO ESPECIFICADO,MICHOACAN,11,0,,,HOMBRE
0,Robusta,JALISCO,11,1,23.00,160,HOMBRE
0,Robusta,CIUDAD DE MEXICO,11,0,29.00,150,MUJER
0,Delgada,ESTADO DE MEXICO,11,1,16.00,164,MUJER
0,Robusta,ESTADO DE MEXICO,11,1,49.00,165,HOMBRE
0,Mediana,ESTADO DE MEXICO,11,1,28.00,170,HOMBRE
0,NO ESPECIFICADO,ESTADO DE MEXICO,11,0,24.00,,MUJER
0,Delgada,JALISCO,11,1,23.00,162,MUJER
0,Delgada,SINALOA,11,1,63.00,170,HOMBRE
0,Delgada,SINALOA,11,0,16.00,170,MUJER
0,Robusta,CHIHUAHUA,11,0,14.00,155,MUJER
0,Mediana,GUERRERO,11,0,35.00,170,HOMBRE
0,Delgada,TAMAULIPAS,11,0,12.00,130,HOMBRE
